Data,Hora,Localização,TipoGeométrico,NomePonto,Eixo,Nominal,Medido,Desvio,Tol+,Tol-,Origem
02/02/2026,14:19:53,LOC37,PONTO,PTO_DE_SUPERFICIE_12,Z,136.9,136.19,-0.71,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC38,PONTO,PTO_DE_SUPERFICIE_13,Z,136.9,136.6,-0.3,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC39,PONTO,PTO_DE_SUPERFICIE_14,Z,136.9,136.88,-0.02,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC35,PONTO,PTO_DE_SUPERFICIE_19,Z,136.9,136.57,-0.33,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC36,PONTO,PTO_DE_SUPERFICIE_20,Z,136.9,136.7,-0.2,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC64,PONTO,PTO_DE_SUPERFICIE_45,Z,136.9,136.28,-0.62,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC65,PONTO,PTO_DE_SUPERFICIE_46,Z,136.9,136.2,-0.7,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC62,PONTO,PTO_DE_SUPERFICIE_39,Z,136.9,136.61,-0.29,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC63,PONTO,PTO_DE_SUPERFICIE_40,Z,136.9,136.75,-0.15,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC60,PONTO,PTO_DE_SUPERFICIE_37,Z,136.9,137.16,0.26,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC61,PONTO,PTO_DE_SUPERFICIE_38,Z,136.9,136.9,0.0,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC42,PONTO,PTO_DE_SUPERFICIE_15,Z,117.43,118.12,0.69,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC41,PONTO,PTO_DE_SUPERFICIE_16,Z,117.43,118.26,0.83,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC40,PONTO,PTO_DE_SUPERFICIE_17,Z,117.43,118.44,1.01,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC57,PONTO,PTO_DE_SUPERFICIE_18,Z,117.43,118.7,1.27,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC43,PONTO,PTO_DE_SUPERFICIE_21,Z,117.43,118.32,0.89,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC44,PONTO,PTO_DE_SUPERFICIE_22,Z,117.43,117.86,0.43,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC58,PONTO,PTO_DE_SUPERFICIE_35,Z,117.43,118.03,0.6,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC59,PONTO,PTO_DE_SUPERFICIE_36,Z,117.43,118.3,0.87,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC76,PONTO,PTO_DE_SUPERFICIE_64,Z,117.43,118.25,0.82,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC77,PONTO,PTO_DE_SUPERFICIE_65,Z,117.43,117.92,0.49,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC74,PONTO,PTO_DE_SUPERFICIE_66,Z,117.43,117.78,0.35,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC73,PONTO,PTO_DE_SUPERFICIE_67,Z,117.43,118.2,0.77,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC71,PONTO,PTO_DE_SUPERFICIE_68,Z,117.43,117.88,0.45,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC70,PONTO,PTO_DE_SUPERFICIE_69,Z,117.43,118.32,0.89,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC72,PONTO,PTO_DE_SUPERFICIE_70,Z,117.43,118.37,0.94,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC75,PONTO,PTO_DE_SUPERFICIE_71,Z,117.43,117.84,0.41,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC45,PONTO,PTO_DE_SUPERFICIE_23,Z,176.9,177.16,0.26,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC46,PONTO,PTO_DE_SUPERFICIE_24,Z,176.9,176.86,-0.04,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC47,PONTO,PTO_DE_SUPERFICIE_25,Z,176.9,176.88,-0.02,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC48,PONTO,PTO_DE_SUPERFICIE_26,Z,176.9,177.14,0.24,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC49,PONTO,PTO_DE_SUPERFICIE_27,Z,176.9,176.72,-0.18,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC50,PONTO,PTO_DE_SUPERFICIE_28,Z,176.9,177.11,0.21,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC51,PONTO,PTO_DE_SUPERFICIE_29,Z,176.9,176.75,-0.15,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC52,PONTO,PTO_DE_SUPERFICIE_30,Z,176.9,177.1,0.2,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC53,PONTO,PTO_DE_SUPERFICIE_31,Z,176.9,177.22,0.32,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC54,PONTO,PTO_DE_SUPERFICIE_32,Z,176.9,176.82,-0.08,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC55,PONTO,PTO_DE_SUPERFICIE_33,Z,176.9,176.8,-0.1,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC56,PONTO,PTO_DE_SUPERFICIE_34,Z,176.9,177.19,0.29,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC66,PONTO,PTO_DE_SUPERFICIE_41,Z,176.9,176.67,-0.23,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC67,PONTO,PTO_DE_SUPERFICIE_42,T,0.0,0.56,0.56,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC68,PONTO,PTO_DE_SUPERFICIE_43,Z,176.9,176.87,-0.03,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC69,PONTO,PTO_DE_SUPERFICIE_44,T,0.0,-0.46,-0.46,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC78,PONTO,PTO_DE_SUPERFICIE_73,X,2660.75,2661.07,0.33,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC79,PONTO,PTO_DE_SUPERFICIE_60,X,2661.2,2661.69,0.49,0.7,-0.7,011.csv
